class, exp, lyamda, value
8,1492,657.86,11170
8,1492,657.91,10171
8,1492,657.96,10217
8,1492,658.02,9916.2
8,1492,658.07,9292.8
8,1492,658.12,8849.6
8,1492,658.17,8482.2
8,1492,658.22,8266
8,1492,658.27,8138.8
8,1492,658.32,8069
8,1492,658.37,7846.2
8,1492,658.42,7713.4
8,1492,658.47,6793
8,1492,658.52,6781.2
8,1492,658.57,6471
8,1492,658.62,6384.2
8,1492,658.67,6279.8
8,1492,658.72,6129.4
8,1492,658.77,5732
8,1492,658.82,5737.4
8,1492,658.87,5424.6
8,1492,658.92,5272.8
8,1492,658.97,5123.2
8,1492,659.02,5106.2
8,1492,659.07,4759.2
8,1492,659.12,4881
8,1492,659.17,4793.4
8,1492,659.22,4748
8,1492,659.27,4668.8
8,1492,659.32,4245.6
8,1492,659.37,4120.4
8,1492,659.42,4254.4
8,1492,659.47,4125
8,1492,659.52,3984.6
8,1492,659.57,3626
8,1492,659.62,3656.2
8,1492,659.67,3546
8,1492,659.72,3749.2
8,1492,659.77,3521.8
8,1492,659.82,3397.2
8,1492,659.87,3263.8
8,1492,659.92,3132.8
8,1492,659.97,3011.2
8,1492,660.02,3078.8
8,1492,660.07,3197
8,1492,660.12,3005.2
8,1492,660.17,2782.4
8,1492,660.22,2785.8
8,1492,660.27,2876.8
8,1492,660.31,2732
8,1492,660.36,2692.6
8,1492,660.41,2572.2
8,1492,660.46,2936.4
8,1492,660.51,2470.4
8,1492,660.56,2527.8
8,1492,660.61,2372.2
8,1492,660.66,2556.4
8,1492,660.71,2356.4
8,1492,660.76,2415.8
8,1492,660.81,2476.4
8,1492,660.86,2317.2
8,1492,660.91,2302.4
8,1492,660.96,2184.6
8,1492,661.01,2434.6
8,1492,661.06,2187.6
8,1492,661.11,2234.2
8,1492,661.16,2097.8
8,1492,661.21,1954
8,1492,661.25,1938.8
8,1492,661.3,2045.6
8,1492,661.35,1878.8
8,1492,661.4,1872.4
8,1492,661.45,1860.8
8,1492,661.5,1929.4
8,1492,661.55,1800.4
8,1492,661.6,1729.4
8,1492,661.65,1772.4
8,1492,661.7,1780.6
8,1492,661.75,1714.4
8,1492,661.8,1703
8,1492,661.84,1632.8
8,1492,661.89,1602.8
8,1492,661.94,1489.2
8,1492,661.99,1563
8,1492,662.04,1551.8
8,1492,662.09,1467.4
8,1492,662.14,1502
8,1492,662.19,1494
8,1492,662.24,1413.2
8,1492,662.29,1378.4
8,1492,662.33,1425.4
8,1492,662.38,1401
8,1492,662.43,1311.2
8,1492,662.48,1353.2
8,1492,662.53,1376
8,1492,662.58,1437.8
8,1492,662.63,1437.6
8,1492,662.68,1305.8
8,1492,662.73,1401.4
8,1492,662.77,1198.2
8,1492,662.82,1222.6
8,1492,662.87,1244.2
8,1492,662.92,1311.4
8,1492,662.97,1254.4
8,1492,663.02,1142.2
8,1492,663.07,1100.2
8,1492,663.12,1155.8
8,1492,663.16,1135.8
8,1492,663.21,1099
8,1492,663.26,1176.6
8,1492,663.31,1079
8,1492,663.36,1166
8,1492,663.41,1028.6
8,1492,663.46,1166.6
8,1492,663.5,1082
8,1492,663.55,1018.6
8,1492,663.6,1016.6
8,1492,663.65,1146.2
8,1492,663.7,1082
8,1492,663.75,991.4
8,1492,663.8,965.2
8,1492,663.84,901.4
8,1492,663.89,948
8,1492,663.94,1071.2
8,1492,663.99,946.8
8,1492,664.04,913.4
8,1492,664.09,1025.2
8,1492,664.13,888.8
8,1492,664.18,986.2
8,1492,664.23,1040
8,1492,664.28,953.2
8,1492,664.33,1025.2
8,1492,664.38,974.8
8,1492,664.42,833.4
8,1492,664.47,890.8
8,1492,664.52,845.6
8,1492,664.57,874.8
8,1492,664.62,1018.8
8,1492,664.66,784.4
8,1492,664.71,889.4
8,1492,664.76,960.2
8,1492,664.81,893.6
8,1492,664.86,950.6
8,1492,664.9,923.4
8,1492,664.95,787.8
8,1492,665,890.4
8,1492,665.05,824.6
8,1492,665.1,863.4
8,1492,665.14,889.6
8,1492,665.19,808.8
8,1492,665.24,988
8,1492,665.29,832.8
8,1492,665.34,893.2
8,1492,665.38,924.6
8,1492,665.43,872
8,1492,665.48,897.8
8,1492,665.53,916
8,1492,665.58,958.8
8,1492,665.62,863.4
8,1492,665.67,810
8,1492,665.72,872
8,1492,665.77,725.4
8,1492,665.81,780.2
8,1492,665.86,857.6
8,1492,665.91,832.4
8,1492,665.96,747.6
8,1492,666.01,798.2
8,1492,666.05,896.2
8,1492,666.1,792
8,1492,666.15,766.4
8,1492,666.2,745.6
8,1492,666.24,799
8,1492,666.29,612.6
8,1492,666.34,688.4
8,1492,666.39,708
8,1492,666.43,731.4
8,1492,666.48,709.2
8,1492,666.53,642.6
8,1492,666.58,742.2
8,1492,666.62,602
8,1492,666.67,717.6
8,1492,666.72,756.4
8,1492,666.77,689.2
8,1492,666.81,614.8
8,1492,666.86,673
8,1492,666.91,762
8,1492,666.96,743.8
8,1492,667,685
8,1492,667.05,604.2
8,1492,667.1,753.4
8,1492,667.14,614
8,1492,667.19,651
8,1492,667.24,680.2
8,1492,667.29,610.2
8,1492,667.33,660.6
8,1492,667.38,634.8
8,1492,667.43,570.6
8,1492,667.47,609.6
8,1492,667.52,528
8,1492,667.57,657.4
8,1492,667.62,560.8
8,1492,667.66,599.6
8,1492,667.71,578.6
8,1492,667.76,534.2
8,1492,667.8,564.8
8,1492,667.85,507.2
8,1492,667.9,606.6
8,1492,667.95,570.8
8,1492,667.99,527.8
8,1492,668.04,648.4
8,1492,668.09,632.2
8,1492,668.13,572
8,1492,668.18,563.4
8,1492,668.23,581.6
8,1492,668.27,562.4
8,1492,668.32,511
8,1492,668.37,531.6
8,1492,668.41,518.2
8,1492,668.46,510
8,1492,668.51,531.4
8,1492,668.55,556.8
8,1492,668.6,503.6
8,1492,668.65,536
8,1492,668.69,551.6
8,1492,668.74,566
8,1492,668.79,411
8,1492,668.83,490.8
8,1492,668.88,503
8,1492,668.93,483.6
8,1492,668.97,519.6
8,1492,669.02,463.4
8,1492,669.07,459.8
8,1492,669.11,447
8,1492,669.16,436.2
8,1492,669.21,444.6
8,1492,669.25,421.4
8,1492,669.3,490
8,1492,669.35,439.2
8,1492,669.39,441.2
8,1492,669.44,490.6
8,1492,669.49,457.4
8,1492,669.53,444.6
8,1492,669.58,440.2
8,1492,669.62,486.4
8,1492,669.67,442.2
8,1492,669.72,486
8,1492,669.76,483.6
8,1492,669.81,467.4
8,1492,669.86,530.4
8,1492,669.9,473
8,1492,669.95,430.6
8,1492,670,428.8
8,1492,670.04,374
8,1492,670.09,413.8
8,1492,670.13,454.6
8,1492,670.18,441.6
8,1492,670.23,390
8,1492,670.27,450
8,1492,670.32,491
8,1492,670.36,422.2
8,1492,670.41,399
8,1492,670.46,501.8
8,1492,670.5,351
8,1492,670.55,457.4
8,1492,670.59,418.4
8,1492,670.64,393.8
8,1492,670.69,454.8
8,1492,670.73,475.4
8,1492,670.78,486.8
8,1492,670.82,471.6
8,1492,670.87,467.2
8,1492,670.92,473.8
8,1492,670.96,512.4
8,1492,671.01,376.8
8,1492,671.05,481.4
8,1492,671.1,428.4
8,1492,671.15,395
8,1492,671.19,448
8,1492,671.24,461.8
8,1492,671.28,471.4
8,1492,671.33,458.6
8,1492,671.37,451.4
8,1492,671.42,470.2
8,1492,671.47,415.2
8,1492,671.51,415.6
8,1492,671.56,434.4
8,1492,671.6,460.6
8,1492,671.65,436.4
8,1492,671.69,515.8
8,1492,671.74,429
8,1492,671.78,545.8
8,1492,671.83,497.6
8,1492,671.88,485.8
8,1492,671.92,373.8
8,1492,671.97,403.2
8,1492,672.01,379.6
8,1492,672.06,398.8
8,1492,672.1,378
8,1492,672.15,369.8
8,1492,672.19,432.6
8,1492,672.24,315
8,1492,672.28,350.8
8,1492,672.33,395.8
8,1492,672.38,496.4
8,1492,672.42,509.2
8,1492,672.47,429.8
8,1492,672.51,349.4
8,1492,672.56,428.2
8,1492,672.6,321.8
8,1492,672.65,331.6
8,1492,672.69,382.6
8,1492,672.74,361.6
8,1492,672.78,512.6
8,1492,672.83,438.6
8,1492,672.87,367.6
8,1492,672.92,476.4
8,1492,672.96,360.8
8,1492,673.01,377.8
8,1492,673.05,400.6
8,1492,673.1,518.4
8,1492,673.14,401.8
8,1492,673.19,354.6
8,1492,673.23,415.8
8,1492,673.28,336.6
8,1492,673.32,427.2
8,1492,673.37,333
8,1492,673.41,463.2
8,1492,673.46,273.6
8,1492,673.5,353.8
8,1492,673.55,401.4
8,1492,673.59,400.8
8,1492,673.64,373.4
8,1492,673.68,366
8,1492,673.73,394.6
8,1492,673.77,411.8
8,1492,673.82,410.8
8,1492,673.86,414.8
8,1492,673.91,366.2
8,1492,673.95,298.6
8,1492,674,453.4
8,1492,674.04,363.4
8,1492,674.09,352.8
8,1492,674.13,399.6
8,1492,674.17,365.2
8,1492,674.22,356.2
8,1492,674.26,343.6
8,1492,674.31,382.2
8,1492,674.35,329.2
8,1492,674.4,331.4
8,1492,674.44,296.8
8,1492,674.49,366.4
8,1492,674.53,356.2
8,1492,674.58,303.2
8,1492,674.62,284.4
8,1492,674.66,391.8
8,1492,674.71,228.6
8,1492,674.75,324
8,1492,674.8,348
8,1492,674.84,394.6
8,1492,674.89,331.6
8,1492,674.93,249
8,1492,674.98,346.6
8,1492,675.02,391.6
8,1492,675.06,361.4
8,1492,675.11,299.8
8,1492,675.15,284.2
8,1492,675.2,313.4
8,1492,675.24,312.4
8,1492,675.29,269.8
8,1492,675.33,358.2
8,1492,675.37,381.8
8,1492,675.42,336.6
8,1492,675.46,397.2
8,1492,675.51,271.6
8,1492,675.55,310.8
8,1492,675.59,404.4
8,1492,675.64,290.8
8,1492,675.68,235
8,1492,675.73,310.4
8,1492,675.77,331.8
8,1492,675.81,237.6
8,1492,675.86,376.8
8,1492,675.9,315.4
8,1492,675.95,354.8
8,1492,675.99,238.4
8,1492,676.03,323.6
8,1492,676.08,342.8
8,1492,676.12,308.6
8,1492,676.17,329.6
8,1492,676.21,237.8
8,1492,676.25,245.2
8,1492,676.3,327.2
8,1492,676.34,300.6
8,1492,676.39,326
8,1492,676.43,300.2
8,1492,676.47,291
8,1492,676.52,309
8,1492,676.56,341.2
8,1492,676.6,253.6
8,1492,676.65,335.4
8,1492,676.69,329.6
8,1492,676.74,285
8,1492,676.78,289.4
8,1492,676.82,360
8,1492,676.87,403.6
8,1492,676.91,326.4
8,1492,676.95,320.8
8,1492,677,287
8,1492,677.04,273.6
8,1492,677.08,335.8
8,1492,677.13,238.8
8,1492,677.17,280.2
8,1492,677.21,241.4
8,1492,677.26,306.4
8,1492,677.3,302.4
8,1492,677.34,374
8,1492,677.39,268.2
8,1492,677.43,438.4
8,1492,677.47,247
8,1492,677.52,308.6
8,1492,677.56,353
8,1492,677.6,187.2
8,1492,677.65,249.6
8,1492,677.69,333
8,1492,677.73,346.4
8,1492,677.78,293.6
8,1492,677.82,366.2
8,1492,677.86,295.4
8,1492,677.91,354.4
8,1492,677.95,279.4
8,1492,677.99,240.4
8,1492,678.04,332.2
8,1492,678.08,313
8,1492,678.12,251.4
8,1492,678.17,306.4
8,1492,678.21,357.6
8,1492,678.25,209
8,1492,678.29,257
8,1492,678.34,301
8,1492,678.38,359.6
8,1492,678.42,277.8
8,1492,678.47,328.8
8,1492,678.51,288.6
8,1492,678.55,233.8
8,1492,678.6,333.4
8,1492,678.64,247.2
8,1492,678.68,263.2
8,1492,678.72,262
8,1492,678.77,242.8
8,1492,678.81,242.2
8,1492,678.85,316.8
8,1492,678.9,307.6
8,1492,678.94,238.2
8,1492,678.98,219
8,1492,679.02,266.4
8,1492,679.07,275.8
8,1492,679.11,231.4
8,1492,679.15,198.2
8,1492,679.19,156
8,1492,679.24,228.6
8,1492,679.28,232.6
8,1492,679.32,247.4
8,1492,679.36,254.8
8,1492,679.41,229.8
8,1492,679.45,307.4
8,1492,679.49,220.8
8,1492,679.54,265
8,1492,679.58,306.6
8,1492,679.62,271.8
8,1492,679.66,290.2
8,1492,679.7,271.2
8,1492,679.75,251
8,1492,679.79,295.2
8,1492,679.83,261.2
8,1492,679.87,239.2
8,1492,679.92,242.2
8,1492,679.96,280.4
8,1492,680,305.2
8,1492,680.04,243.2
8,1492,680.09,338.6
8,1492,680.13,191.8
8,1492,680.17,216
8,1492,680.21,286.8
8,1492,680.26,241.8
8,1492,680.3,256.2
8,1492,680.34,148.4
8,1492,681.6,237
8,1492,681.72,307.8
8,1492,681.84,307.8
8,1492,681.96,354.8
8,1492,682.08,361.4
8,1492,682.21,411.4
8,1492,682.33,288.8
8,1492,682.45,285.4
8,1492,682.57,319.6
8,1492,682.69,350.6
8,1492,682.81,293
8,1492,682.93,455
8,1492,683.06,473.2
8,1492,683.18,327.2
8,1492,683.3,374.8
8,1492,683.42,396.4
8,1492,683.54,397.2
8,1492,683.66,439.8
8,1492,683.78,508.6
8,1492,683.9,442.4
8,1492,684.03,342.4
8,1492,684.15,374
8,1492,684.27,432.4
8,1492,684.39,554
8,1492,684.51,444.6
8,1492,684.63,481.4
8,1492,684.75,434.8
8,1492,684.87,336
8,1492,685,400.4
8,1492,685.12,551.2
8,1492,685.24,577
8,1492,685.36,395.8
8,1492,685.48,485.2
8,1492,685.6,476.2
8,1492,685.72,399
8,1492,685.84,436.2
8,1492,685.96,450.6
8,1492,686.08,478.4
8,1492,686.21,469.2
8,1492,686.33,513.8
8,1492,686.45,494.6
8,1492,686.57,428
8,1492,686.69,507.8
8,1492,686.81,531.8
8,1492,686.93,478
8,1492,687.05,516
8,1492,687.17,516.6
8,1492,687.29,380.2
8,1492,687.41,549.2
8,1492,687.53,504.2
8,1492,687.66,484.2
8,1492,687.78,378.4
8,1492,687.9,526.2
8,1492,688.02,519.8
8,1492,688.14,501.2
8,1492,688.26,488
8,1492,688.38,502
8,1492,688.5,423.4
8,1492,688.62,422.8
8,1492,688.74,617
8,1492,688.86,539
8,1492,688.98,439.6
8,1492,689.1,491.8
8,1492,689.22,517.2
8,1492,689.34,505.2
8,1492,689.46,472.4
8,1492,689.58,491.6
8,1492,689.7,543.4
8,1492,689.83,537.6
8,1492,689.95,618.2
8,1492,690.07,490.8
8,1492,690.19,474
8,1492,690.31,473.6
8,1492,690.43,496
8,1492,690.55,522.4
8,1492,690.67,523.2
8,1492,690.79,511.2
8,1492,690.91,587.8
8,1492,691.03,799.4
8,1492,691.15,996.2
8,1492,691.27,542
8,1492,691.39,467.8
8,1492,691.51,536
8,1492,691.63,491.6
8,1492,691.75,482.4
8,1492,691.87,599.8
8,1492,691.99,512.8
8,1492,692.11,506.2
8,1492,692.23,336.8
8,1492,692.35,463.8
8,1492,692.47,494.8
8,1492,692.59,483
8,1492,692.71,445.4
8,1492,692.83,520.8
8,1492,692.95,584.2
8,1492,693.07,586.4
8,1492,693.19,582
8,1492,693.31,502.4
8,1492,693.43,522
8,1492,693.55,493.8
8,1492,693.67,655
8,1492,693.79,959.4
8,1492,693.91,1512.2
8,1492,694.03,764
8,1492,694.15,553.4
8,1492,694.27,600.8
8,1492,694.39,607.8
8,1492,694.51,534.2
8,1492,694.63,560.8
8,1492,694.75,642.2
8,1492,694.87,529.4
8,1492,694.99,598.2
8,1492,695.11,572.6
8,1492,695.22,543
8,1492,695.34,520.4
8,1492,695.46,607.6
8,1492,695.58,498.4
8,1492,695.7,552.2
8,1492,695.82,651.2
8,1492,695.94,635.8
8,1492,696.06,599.6
8,1492,696.18,619.4
8,1492,696.3,577.8
8,1492,696.42,661
8,1492,696.54,631.2
8,1492,696.66,621.8
8,1492,696.78,610.4
8,1492,696.9,566.6
8,1492,697.02,672.2
8,1492,697.14,619.2
8,1492,697.26,577.2
8,1492,697.37,644
8,1492,697.49,593.6
8,1492,697.61,527.8
8,1492,697.73,467.6
8,1492,697.85,583.6
8,1492,697.97,655.4
8,1492,698.09,676.2
8,1492,698.21,617.4
8,1492,698.33,496.2
8,1492,698.45,494
8,1492,698.57,510.6
8,1492,698.69,655.4
8,1492,698.81,520.2
8,1492,698.92,662.4
8,1492,699.04,538.6
8,1492,699.16,465.4
8,1492,699.28,677.6
8,1492,699.4,553.4
8,1492,699.52,485.4
8,1492,699.64,543.2
8,1492,699.76,490.8
8,1492,699.88,541.4
8,1492,699.99,599.4
8,1492,700.11,475.2
8,1492,700.23,571.4
8,1492,700.35,486
8,1492,700.47,552
8,1492,700.59,623.6
8,1492,700.71,578.2
8,1492,700.83,660.2
8,1492,700.95,552
8,1492,701.06,541
8,1492,701.18,619.6
8,1492,701.3,659.2
8,1492,701.42,555.8
8,1492,701.54,525
8,1492,701.66,643.6
8,1492,701.78,523.2
8,1492,701.89,528.4
8,1492,702.01,537.2
8,1492,702.13,617.2
8,1492,702.25,562
8,1492,702.37,483.8
8,1492,702.49,604
8,1492,702.61,435.4
8,1492,702.72,535.2
8,1492,702.84,468
8,1492,702.96,408.6
8,1492,703.08,498.4
8,1492,703.2,473.8
8,1492,703.32,485.4
8,1492,703.44,582.2
8,1492,703.55,499.2
8,1492,703.67,610.8
8,1492,703.79,561.8
8,1492,703.91,519.6
8,1492,704.03,514.8
8,1492,704.14,517.8
8,1492,704.26,531.6
8,1492,704.38,428.2
8,1492,704.5,412.2
8,1492,704.62,515.2
8,1492,704.74,407.2
8,1492,704.85,451.2
8,1492,704.97,500.6
8,1492,705.09,454
8,1492,705.21,553.8
8,1492,705.33,446.6
8,1492,705.44,630.4
8,1492,705.56,496.4
8,1492,705.68,501.6
8,1492,705.8,491.4
8,1492,705.92,467.6
8,1492,706.03,493.4
8,1492,706.15,493
8,1492,706.27,515.8
8,1492,706.39,522.4
8,1492,706.51,570.8
8,1492,706.62,503.6
8,1492,706.74,498.4
8,1492,706.86,443.2
8,1492,706.98,439.8
8,1492,707.1,382
8,1492,707.21,520
8,1492,707.33,459.4
8,1492,707.45,409.8
8,1492,707.57,461.8
8,1492,707.68,428
8,1492,707.8,505.8
8,1492,707.92,456.4
8,1492,708.04,458.4
8,1492,708.16,355.8
8,1492,708.27,493
8,1492,708.39,419.4
8,1492,708.51,481.6
8,1492,708.63,436.2
8,1492,708.74,504.8
8,1492,708.86,415.4
8,1492,708.98,505.8
8,1492,709.1,520.6
8,1492,709.21,469
8,1492,709.33,421.2
8,1492,709.45,499.6
8,1492,709.57,491.8
8,1492,709.68,460
8,1492,709.8,443.6
8,1492,709.92,422
8,1492,710.04,444.2
8,1492,710.15,432.2
8,1492,710.27,541.4
8,1492,710.39,488.4
8,1492,710.5,521
8,1492,710.62,468.8
8,1492,710.74,438
8,1492,710.86,353.8
8,1492,710.97,635.4
8,1492,711.09,473
8,1492,711.21,397.2
8,1492,711.33,540.2
8,1492,711.44,516.6
8,1492,711.56,548
8,1492,711.68,556.6
8,1492,711.79,455.6
8,1492,711.91,452.2
8,1492,712.03,570.6
8,1492,712.14,490.8
8,1492,712.26,511.6
8,1492,712.38,538.4
8,1492,712.5,411.4
8,1492,712.61,468.6
8,1492,712.73,378.6
8,1492,712.85,542.6
8,1492,712.96,406.6
8,1492,713.08,441.6
8,1492,713.2,500.2
8,1492,713.31,376.8
8,1492,713.43,489.2
8,1492,713.55,460.2
8,1492,713.66,483
8,1492,713.78,454.6
8,1492,713.9,536.8
8,1492,714.01,610.8
8,1492,714.13,429.2
8,1492,714.25,503.2
8,1492,714.36,607
8,1492,714.48,436.2
8,1492,714.6,586
8,1492,714.71,928.8
8,1492,714.83,1503.8
8,1492,714.95,658.6
8,1492,715.06,456.2
8,1492,715.18,588.2
8,1492,715.3,744.2
8,1492,715.41,762.4
8,1492,715.53,1315.6
8,1492,715.65,1889
8,1492,715.76,2531.2
8,1492,715.88,2087.8
8,1492,716,1327.2
8,1492,716.11,887.6
8,1492,716.23,715.4
8,1492,716.35,689.8
8,1492,716.46,537.8
8,1492,716.58,581
8,1492,716.69,564.2
8,1492,716.81,531.2
8,1492,716.93,525.4
8,1492,717.04,479
8,1492,717.16,470.4
8,1492,717.28,448.2
8,1492,717.39,445.2
8,1492,717.51,360.6
8,1492,717.62,494.6
8,1492,717.74,416
8,1492,717.86,414.8
8,1492,717.97,465.8
8,1492,718.09,430.2
8,1492,718.21,440
8,1492,718.32,388.8
8,1492,718.44,437.8
8,1492,718.55,361.8
8,1492,718.67,354
8,1492,718.79,384
8,1492,718.9,350.6
8,1492,719.02,420.2
8,1492,719.13,402
8,1492,719.25,453.6
8,1492,719.37,355.4
8,1492,719.48,376
8,1492,719.6,510
8,1492,719.71,334.8
8,1492,719.83,370.8
8,1492,719.94,394.6
8,1492,720.06,431.8
8,1492,720.18,640.8
8,1492,720.29,682
8,1492,720.41,387.4
8,1492,720.52,432.8
8,1492,720.64,379.4
8,1492,720.75,384.8
8,1492,720.87,396.6
8,1492,720.99,401.6
8,1492,721.1,466.6
8,1492,721.22,382
8,1492,721.33,310.6
8,1492,721.45,406.8
8,1492,721.56,439.8
8,1492,721.68,366
8,1492,721.79,349
8,1492,721.91,516.8
8,1492,722.03,437.6
8,1492,722.14,443.2
8,1492,722.26,366.6
8,1492,722.37,384.8
8,1492,722.49,463
8,1492,722.6,511.8
8,1492,722.72,360
8,1492,722.83,570.6
8,1492,722.95,528.8
8,1492,723.06,573.2
8,1492,723.18,599.4
8,1492,723.29,540.2
8,1492,723.41,565.8
8,1492,723.53,682.2
8,1492,723.64,606.2
8,1492,723.76,708.2
8,1492,723.87,547.4
8,1492,723.99,439.4
8,1492,724.1,413.4
8,1492,724.22,382.6
8,1492,724.33,471.4
8,1492,724.45,336.2
8,1492,724.56,398
8,1492,724.68,406.6
8,1492,724.79,357.4
8,1492,724.91,361.6
8,1492,725.02,407.4
8,1492,725.14,396.8
8,1492,725.25,432.8
8,1492,725.37,392
8,1492,725.48,411.8
8,1492,725.6,413.2
8,1492,725.71,421.2
8,1492,725.83,354.6
8,1492,725.94,393.8
8,1492,726.06,417.2
8,1492,726.17,385.2
8,1492,726.28,381.2
8,1492,726.4,466
8,1492,726.51,475.2
8,1492,726.63,331.6
8,1492,726.74,362.8
8,1492,726.86,237.2
8,1492,726.97,329.6
8,1492,727.09,453.4
8,1492,727.2,360.8
8,1492,727.32,354
8,1492,727.43,458.4
8,1492,727.55,378.4
8,1492,727.66,448.6
8,1492,727.78,382
8,1492,727.89,418.2
8,1492,728,492.2
8,1492,728.12,348.8
8,1492,728.23,433.2
8,1492,728.35,481.2
8,1492,728.46,343
8,1492,728.58,346
8,1492,728.69,441
8,1492,728.81,404.2
8,1492,728.92,246.8
8,1492,729.03,483.2
8,1492,729.15,343.6
8,1492,729.26,290
8,1492,729.38,245.6
8,1492,729.49,322.8
8,1492,729.61,318.2
8,1492,729.72,336.8
8,1492,729.83,343.2
8,1492,729.95,321.4
8,1492,730.06,281.2
8,1492,730.18,422.2
8,1492,730.29,386.4
8,1492,730.4,185.8
8,1492,730.52,322.8
8,1492,730.63,288.4
8,1492,730.75,363.4
8,1492,730.86,277.8
8,1492,730.98,317
8,1492,731.09,408
8,1492,731.2,327.4
8,1492,731.32,450.4
8,1492,731.43,396
8,1492,731.54,293.8
8,1492,731.66,320.2
8,1492,731.77,384.4
8,1492,731.89,325.6
8,1492,732,377.2
8,1492,732.11,290.6
8,1492,732.23,367.2
8,1492,732.34,307.2
8,1492,732.46,394.4
8,1492,732.57,658
8,1492,732.68,506.6
8,1492,732.8,423.8
8,1492,732.91,331
8,1492,733.02,355.4
8,1492,733.14,270
8,1492,733.25,508.4
8,1492,733.37,401
8,1492,733.48,397.8
8,1492,733.59,235.8
8,1492,733.71,338.4
8,1492,733.82,266.2
8,1492,733.93,296.8
8,1492,734.05,422.4
8,1492,734.16,347.8
8,1492,734.27,367.6
8,1492,734.39,341
8,1492,734.5,351.8
8,1492,734.61,367.8
8,1492,734.73,324
8,1492,734.84,410.8
8,1492,734.95,302.6
8,1492,735.07,342.4
8,1492,735.18,283
8,1492,735.29,296.6
8,1492,735.41,319.4
8,1492,735.52,286.8
8,1492,735.63,441.4
8,1492,735.75,333
8,1492,735.86,259.2
8,1492,735.97,315
8,1492,736.09,353
8,1492,736.2,275.4
8,1492,736.31,408.4
8,1492,736.43,304.2
8,1492,736.54,326.8
8,1492,736.65,284
8,1492,736.77,308
8,1492,736.88,313.8
8,1492,736.99,344.4
8,1492,737.1,353
8,1492,737.22,346.2
8,1492,737.33,345.8
8,1492,737.44,240
8,1492,737.56,354.8
8,1492,737.67,217.8
8,1492,737.78,278
8,1492,737.89,391.8
8,1492,738.01,414.6
8,1492,738.12,368.4
8,1492,738.23,511.2
8,1492,738.35,431.2
8,1492,738.46,370.4
8,1492,738.57,418.8
8,1492,738.68,359.4
8,1492,738.8,358.6
8,1492,738.91,404.8
8,1492,739.02,316.6
8,1492,739.13,422.4
8,1492,739.25,318.2
8,1492,739.36,388.6
8,1492,739.47,239.6
8,1492,739.59,290.6
8,1492,739.7,236
8,1492,739.81,266.6
8,1492,739.92,319.4
8,1492,740.04,422.6
8,1492,740.15,298.4
8,1492,740.26,415.2
8,1492,740.37,342.2
8,1492,740.49,288.4
8,1492,740.6,380
8,1492,740.71,287.8
8,1492,740.82,388.6
8,1492,740.93,360.4
8,1492,741.05,377.2
8,1492,741.16,265
8,1492,741.27,313.8
8,1492,741.38,423.6
8,1492,741.5,480.4
8,1492,741.61,391.8
8,1492,741.72,316.6
8,1492,741.83,529.2
8,1492,741.95,533.2
8,1492,742.06,679.6
8,1492,742.17,811
8,1492,742.28,1508.2
8,1492,742.39,2762
8,1492,742.51,2213
8,1492,742.62,1295.8
8,1492,742.73,817.4
8,1492,742.84,681.6
8,1492,742.95,521.6
8,1492,743.07,568.4
8,1492,743.18,553.2
8,1492,743.29,487
8,1492,743.4,469.6
8,1492,743.51,480.2
8,1492,743.63,548
8,1492,743.74,765
8,1492,743.85,753.2
8,1492,743.96,1022.2
8,1492,744.07,1724
8,1492,744.18,3368.2
8,1492,744.3,4783.6
8,1492,744.41,3497.8
8,1492,744.52,1738.2
8,1492,744.63,1073
8,1492,744.74,779.4
8,1492,744.86,771.6
8,1492,744.97,500
8,1492,745.08,490
8,1492,745.19,441.4
8,1492,745.3,447.4
8,1492,745.41,465.4
8,1492,745.52,465
8,1492,745.64,548.8
8,1492,745.75,471.8
8,1492,745.86,455.6
8,1492,745.97,570.6
8,1492,746.08,648.6
8,1492,746.19,596.6
8,1492,746.31,654.6
8,1492,746.42,1037.4
8,1492,746.53,1344.6
8,1492,746.64,2118.6
8,1492,746.75,3906.6
8,1492,746.86,7356.6
8,1492,746.97,6354
8,1492,747.08,3385.4
8,1492,747.2,1919.6
8,1492,747.31,1318.6
8,1492,747.42,1227.8
8,1492,747.53,902.2
8,1492,747.64,1025.4
8,1492,747.75,1221
8,1492,747.86,1003
8,1492,747.97,1030.8
8,1492,748.09,892.2
8,1492,748.2,852.8
8,1492,748.31,543.4
8,1492,748.42,579
8,1492,748.53,450.4
8,1492,748.64,411.8
8,1492,748.75,426
8,1492,748.86,379.6
8,1492,748.97,369.6
8,1492,749.08,314
8,1492,749.2,271.2
8,1492,749.31,343.2
8,1492,749.42,326.2
8,1492,749.53,276.8
8,1492,749.64,285.4
8,1492,749.75,352.6
8,1492,749.86,256.4
8,1492,749.97,381.8
8,1492,750.08,258
8,1492,750.19,271.2
8,1492,750.3,318
8,1492,750.41,265.8
8,1492,750.53,324.4
8,1492,750.64,291.8
8,1492,750.75,239.8
8,1492,750.86,271.2
8,1492,750.97,304
8,1492,751.08,238
8,1492,751.19,236.2
8,1492,751.3,227.6
8,1492,751.41,300.6
8,1492,751.52,298
8,1492,751.63,278
8,1492,751.74,141.6
8,1492,751.85,315
8,1492,751.96,352
8,1492,752.07,221.4
8,1492,752.18,257.2
8,1492,752.29,219.6
8,1492,752.4,208
8,1492,752.51,347
